agency_cd,site_no,Date,q_cfs,X_00060_00003_cd
USGS,01463500,2003-08-20,10800,A
USGS,01463500,2003-08-21,9670,A
USGS,01463500,2003-08-22,8740,A
USGS,01463500,2003-08-23,8160,A
USGS,01463500,2003-08-24,7490,A
USGS,01463500,2003-08-25,6550,A
USGS,01463500,2003-08-26,5950,A
USGS,01463500,2003-08-27,5890,A
USGS,01463500,2003-08-28,6010,A
USGS,01463500,2003-08-29,5730,A
USGS,01463500,2003-08-30,5620,A
USGS,01463500,2003-08-31,5490,A
USGS,01463500,2003-09-01,5740,A
USGS,01463500,2003-09-02,6950,A
USGS,01463500,2003-09-03,15600,A
USGS,01463500,2003-09-04,33700,A
USGS,01463500,2003-09-05,39100,A
USGS,01463500,2003-09-06,38400,A
USGS,01463500,2003-09-07,27000,A
USGS,01463500,2003-09-08,20300,A
USGS,01463500,2003-09-09,16500,A
USGS,01463500,2003-09-10,13800,A
USGS,01463500,2003-09-11,11800,A
USGS,01463500,2003-09-12,10800,A
USGS,01463500,2003-09-13,9840,A
USGS,01463500,2003-09-14,9710,A
USGS,01463500,2003-09-15,10400,A
USGS,01463500,2003-09-16,20900,A
USGS,01463500,2003-09-17,27400,A
USGS,01463500,2003-09-18,23500,A
USGS,01463500,2003-09-19,21000,A
USGS,01463500,2003-09-20,19200,A
USGS,01463500,2003-09-21,17300,A
USGS,01463500,2003-09-22,15600,A
USGS,01463500,2003-09-23,21200,A
USGS,01463500,2003-09-24,51100,A
USGS,01463500,2003-09-25,48400,A
USGS,01463500,2003-09-26,37200,A
USGS,01463500,2003-09-27,30100,A
USGS,01463500,2003-09-28,29300,A
USGS,01463500,2003-09-29,30800,A
USGS,01463500,2003-09-30,33200,A
USGS,01463500,2003-10-01,27800,A
USGS,01463500,2003-10-02,23000,A
USGS,01463500,2003-10-03,19800,A
USGS,01463500,2003-10-04,17500,A
USGS,01463500,2003-10-05,16200,A
USGS,01463500,2003-10-06,15800,A
USGS,01463500,2003-10-07,16300,A
USGS,01463500,2003-10-08,14400,A
USGS,01463500,2003-10-09,13300,A
USGS,01463500,2003-10-10,12200,A
USGS,01463500,2003-10-11,11400,A
USGS,01463500,2003-10-12,10800,A
USGS,01463500,2003-10-13,10100,A
USGS,01463500,2003-10-14,9620,A
USGS,01463500,2003-10-15,13500,A
USGS,01463500,2003-10-16,17600,A
USGS,01463500,2003-10-17,19900,A
USGS,01463500,2003-10-18,17300,A
USGS,01463500,2003-10-19,15400,A
USGS,01463500,2003-10-20,14100,A
USGS,01463500,2003-10-21,13500,A
USGS,01463500,2003-10-22,13700,A
USGS,01463500,2003-10-23,12400,A
USGS,01463500,2003-10-24,11700,A
USGS,01463500,2003-10-25,11600,A
USGS,01463500,2003-10-26,11200,A
USGS,01463500,2003-10-27,16200,A
USGS,01463500,2003-10-28,40100,A
USGS,01463500,2003-10-29,68600,A
USGS,01463500,2003-10-30,78900,A
USGS,01463500,2003-10-31,74400,A
USGS,01463500,2003-11-01,54700,A
USGS,01463500,2003-11-02,41700,A
USGS,01463500,2003-11-03,32900,A
USGS,01463500,2003-11-04,28600,A
USGS,01463500,2003-11-05,25600,A
USGS,01463500,2003-11-06,25300,A
USGS,01463500,2003-11-07,25100,A
USGS,01463500,2003-11-08,22900,A
USGS,01463500,2003-11-09,19700,A
USGS,01463500,2003-11-10,17700,A
USGS,01463500,2003-11-11,16500,A
USGS,01463500,2003-11-12,16500,A
USGS,01463500,2003-11-13,16600,A
USGS,01463500,2003-11-14,16600,A
USGS,01463500,2003-11-15,15600,A
USGS,01463500,2003-11-16,13700,A
USGS,01463500,2003-11-17,13200,A
USGS,01463500,2003-11-18,12700,A
USGS,01463500,2003-11-19,13000,A
USGS,01463500,2003-11-20,30200,A
USGS,01463500,2003-11-21,45300,A
USGS,01463500,2003-11-22,45900,A
USGS,01463500,2003-11-23,36600,A
USGS,01463500,2003-11-24,30600,A
USGS,01463500,2003-11-25,26800,A
USGS,01463500,2003-11-26,25100,A
USGS,01463500,2003-11-27,22800,A
USGS,01463500,2003-11-28,20500,A
USGS,01463500,2003-11-29,32400,A
USGS,01463500,2003-11-30,39300,A
USGS,01463500,2003-12-01,35900,A
USGS,01463500,2003-12-02,31800,A
USGS,01463500,2003-12-03,28200,A
USGS,01463500,2003-12-04,24600,A
USGS,01463500,2003-12-05,21900,A
USGS,01463500,2003-12-06,20400,A
USGS,01463500,2003-12-07,19000,A
USGS,01463500,2003-12-08,17900,A
USGS,01463500,2003-12-09,16500,A
USGS,01463500,2003-12-10,15300,A
USGS,01463500,2003-12-11,40900,A
USGS,01463500,2003-12-12,66800,A
USGS,01463500,2003-12-13,71300,A
USGS,01463500,2003-12-14,54700,A
USGS,01463500,2003-12-15,48700,A
USGS,01463500,2003-12-16,37800,A
USGS,01463500,2003-12-17,36500,A
USGS,01463500,2003-12-18,38900,A
USGS,01463500,2003-12-19,35300,A
USGS,01463500,2003-12-20,30900,A
USGS,01463500,2003-12-21,27000,A
USGS,01463500,2003-12-22,24400,A
USGS,01463500,2003-12-23,21900,A
USGS,01463500,2003-12-24,29700,A
USGS,01463500,2003-12-25,52000,A
USGS,01463500,2003-12-26,65300,A
USGS,01463500,2003-12-27,50800,A
USGS,01463500,2003-12-28,40600,A
USGS,01463500,2003-12-29,34200,A
USGS,01463500,2003-12-30,32000,A
USGS,01463500,2003-12-31,29600,A
USGS,01463500,2004-01-01,25700,A
USGS,01463500,2004-01-02,23400,A
USGS,01463500,2004-01-03,21600,A
USGS,01463500,2004-01-04,20300,A
USGS,01463500,2004-01-05,25400,A
USGS,01463500,2004-01-06,35700,A
USGS,01463500,2004-01-07,33500,A
USGS,01463500,2004-01-08,27800,A
USGS,01463500,2004-01-09,23500,A
USGS,01463500,2004-01-10,19800,A
USGS,01463500,2004-01-11,15700,A
USGS,01463500,2004-01-12,14600,A
USGS,01463500,2004-01-13,16000,A
USGS,01463500,2004-01-14,16300,A
USGS,01463500,2004-01-15,15100,A
USGS,01463500,2004-01-16,13800,A
USGS,01463500,2004-01-17,13400,A e
USGS,01463500,2004-01-18,12000,A e
USGS,01463500,2004-01-19,12400,A e
USGS,01463500,2004-01-20,12600,A
USGS,01463500,2004-01-21,12600,A
USGS,01463500,2004-01-22,11700,A
USGS,01463500,2004-01-23,10400,A e
USGS,01463500,2004-01-24,9000,A e
USGS,01463500,2004-01-25,8100,A e
USGS,01463500,2004-01-26,8000,A e
USGS,01463500,2004-01-27,7900,A e
USGS,01463500,2004-01-28,7800,A e
USGS,01463500,2004-01-29,7500,A e
USGS,01463500,2004-01-30,7600,A e
USGS,01463500,2004-01-31,7500,A e
USGS,01463500,2004-02-01,7100,A e
USGS,01463500,2004-02-02,7000,A e
USGS,01463500,2004-02-03,7000,A e
USGS,01463500,2004-02-04,8100,A e
USGS,01463500,2004-02-05,8500,A e
USGS,01463500,2004-02-06,10400,A e
USGS,01463500,2004-02-07,20000,A e
USGS,01463500,2004-02-08,16000,A e
USGS,01463500,2004-02-09,11900,A
USGS,01463500,2004-02-10,10300,A
USGS,01463500,2004-02-11,10400,A
USGS,01463500,2004-02-12,9830,A
USGS,01463500,2004-02-13,8890,A
USGS,01463500,2004-02-14,8590,A
USGS,01463500,2004-02-15,8210,A
USGS,01463500,2004-02-16,7490,A
USGS,01463500,2004-02-17,6530,A
USGS,01463500,2004-02-18,6510,A
USGS,01463500,2004-02-19,6870,A
USGS,01463500,2004-02-20,6910,A
USGS,01463500,2004-02-21,6940,A
USGS,01463500,2004-02-22,7570,A
USGS,01463500,2004-02-23,7690,A
USGS,01463500,2004-02-24,7100,A
USGS,01463500,2004-02-25,7140,A
USGS,01463500,2004-02-26,6800,A
USGS,01463500,2004-02-27,6500,A
USGS,01463500,2004-02-28,6420,A
USGS,01463500,2004-02-29,6600,A
USGS,01463500,2004-03-01,6710,A
USGS,01463500,2004-03-02,7130,A
USGS,01463500,2004-03-03,8260,A
USGS,01463500,2004-03-04,10800,A
USGS,01463500,2004-03-05,16500,A
USGS,01463500,2004-03-06,20000,A
USGS,01463500,2004-03-07,24300,A
USGS,01463500,2004-03-08,31600,A
USGS,01463500,2004-03-09,29000,A
USGS,01463500,2004-03-10,24500,A
USGS,01463500,2004-03-11,21000,A
USGS,01463500,2004-03-12,18700,A
USGS,01463500,2004-03-13,16900,A
USGS,01463500,2004-03-14,15600,A
USGS,01463500,2004-03-15,14000,A
USGS,01463500,2004-03-16,13200,A
USGS,01463500,2004-03-17,13700,A
USGS,01463500,2004-03-18,13000,A
USGS,01463500,2004-03-19,12900,A
USGS,01463500,2004-03-20,13200,A
USGS,01463500,2004-03-21,14600,A
USGS,01463500,2004-03-22,14000,A
USGS,01463500,2004-03-23,13900,A
USGS,01463500,2004-03-24,13300,A
USGS,01463500,2004-03-25,12500,A
USGS,01463500,2004-03-26,12500,A
USGS,01463500,2004-03-27,13200,A
USGS,01463500,2004-03-28,13600,A
USGS,01463500,2004-03-29,15000,A
USGS,01463500,2004-03-30,15500,A
USGS,01463500,2004-03-31,15900,A
USGS,01463500,2004-04-01,15800,A
USGS,01463500,2004-04-02,15900,A
USGS,01463500,2004-04-03,17800,A
USGS,01463500,2004-04-04,17100,A
USGS,01463500,2004-04-05,15500,A
USGS,01463500,2004-04-06,14400,A
USGS,01463500,2004-04-07,13600,A
USGS,01463500,2004-04-08,13000,A
USGS,01463500,2004-04-09,12200,A
USGS,01463500,2004-04-10,11800,A
USGS,01463500,2004-04-11,11100,A
USGS,01463500,2004-04-12,9960,A
USGS,01463500,2004-04-13,14800,A
USGS,01463500,2004-04-14,21800,A
USGS,01463500,2004-04-15,26400,A
USGS,01463500,2004-04-16,24100,A
USGS,01463500,2004-04-17,20100,A
USGS,01463500,2004-04-18,17400,A
USGS,01463500,2004-04-19,15700,A
USGS,01463500,2004-04-20,14300,A
USGS,01463500,2004-04-21,13400,A
USGS,01463500,2004-04-22,12800,A
USGS,01463500,2004-04-23,12200,A
USGS,01463500,2004-04-24,11900,A
USGS,01463500,2004-04-25,12600,A
USGS,01463500,2004-04-26,13800,A
USGS,01463500,2004-04-27,19600,A
USGS,01463500,2004-04-28,22000,A
USGS,01463500,2004-04-29,19500,A
USGS,01463500,2004-04-30,16800,A
USGS,01463500,2004-05-01,15300,A
USGS,01463500,2004-05-02,14300,A
USGS,01463500,2004-05-03,14400,A
USGS,01463500,2004-05-04,20000,A
USGS,01463500,2004-05-05,21400,A
USGS,01463500,2004-05-06,18500,A
USGS,01463500,2004-05-07,17600,A
USGS,01463500,2004-05-08,17800,A
USGS,01463500,2004-05-09,16400,A
USGS,01463500,2004-05-10,14800,A
USGS,01463500,2004-05-11,14700,A
USGS,01463500,2004-05-12,17800,A
USGS,01463500,2004-05-13,18700,A
USGS,01463500,2004-05-14,19400,A
USGS,01463500,2004-05-15,18300,A
USGS,01463500,2004-05-16,17900,A
USGS,01463500,2004-05-17,15700,A
USGS,01463500,2004-05-18,14600,A
USGS,01463500,2004-05-19,13600,A
USGS,01463500,2004-05-20,13400,A
USGS,01463500,2004-05-21,12500,A
USGS,01463500,2004-05-22,11300,A
USGS,01463500,2004-05-23,10400,A
USGS,01463500,2004-05-24,9020,A
USGS,01463500,2004-05-25,8420,A
USGS,01463500,2004-05-26,8770,A
USGS,01463500,2004-05-27,9300,A
USGS,01463500,2004-05-28,13200,A
USGS,01463500,2004-05-29,14100,A
USGS,01463500,2004-05-30,13000,A
USGS,01463500,2004-05-31,12000,A
USGS,01463500,2004-06-01,11000,A
USGS,01463500,2004-06-02,10600,A
USGS,01463500,2004-06-03,10900,A
USGS,01463500,2004-06-04,10600,A
USGS,01463500,2004-06-05,10200,A
USGS,01463500,2004-06-06,9730,A
USGS,01463500,2004-06-07,9580,A
USGS,01463500,2004-06-08,9020,A
USGS,01463500,2004-06-09,8730,A
USGS,01463500,2004-06-10,7910,A
USGS,01463500,2004-06-11,8110,A
USGS,01463500,2004-06-12,8000,A
USGS,01463500,2004-06-13,7040,A
USGS,01463500,2004-06-14,6260,A
USGS,01463500,2004-06-15,5520,A
USGS,01463500,2004-06-16,5280,A
USGS,01463500,2004-06-17,5420,A
USGS,01463500,2004-06-18,5440,A
USGS,01463500,2004-06-19,6370,A
USGS,01463500,2004-06-20,6370,A
USGS,01463500,2004-06-21,5830,A
USGS,01463500,2004-06-22,5180,A
USGS,01463500,2004-06-23,4980,A
USGS,01463500,2004-06-24,5220,A
USGS,01463500,2004-06-25,4770,A
USGS,01463500,2004-06-26,4990,A
USGS,01463500,2004-06-27,4860,A
USGS,01463500,2004-06-28,4610,A
USGS,01463500,2004-06-29,4440,A
USGS,01463500,2004-06-30,4530,A
USGS,01463500,2004-07-01,4240,A
USGS,01463500,2004-07-02,3980,A
USGS,01463500,2004-07-03,4010,A
USGS,01463500,2004-07-04,3780,A
USGS,01463500,2004-07-05,3630,A
USGS,01463500,2004-07-06,3600,A
USGS,01463500,2004-07-07,3590,A
USGS,01463500,2004-07-08,3660,A
USGS,01463500,2004-07-09,3980,A
USGS,01463500,2004-07-10,4000,A
USGS,01463500,2004-07-11,3810,A
USGS,01463500,2004-07-12,4520,A
USGS,01463500,2004-07-13,14200,A
USGS,01463500,2004-07-14,9600,A
USGS,01463500,2004-07-15,11700,A
USGS,01463500,2004-07-16,8020,A
USGS,01463500,2004-07-17,7160,A
USGS,01463500,2004-07-18,7450,A
USGS,01463500,2004-07-19,8140,A
USGS,01463500,2004-07-20,8500,A
USGS,01463500,2004-07-21,7830,A
USGS,01463500,2004-07-22,7240,A
USGS,01463500,2004-07-23,6940,A
USGS,01463500,2004-07-24,8140,A
USGS,01463500,2004-07-25,8060,A
USGS,01463500,2004-07-26,8290,A
USGS,01463500,2004-07-27,7640,A
USGS,01463500,2004-07-28,23400,A
USGS,01463500,2004-07-29,20000,A
USGS,01463500,2004-07-30,19100,A
USGS,01463500,2004-07-31,15700,A
USGS,01463500,2004-08-01,14500,A
USGS,01463500,2004-08-02,12100,A
USGS,01463500,2004-08-03,11500,A
USGS,01463500,2004-08-04,11200,A
USGS,01463500,2004-08-05,10100,A
USGS,01463500,2004-08-06,8630,A
USGS,01463500,2004-08-07,7860,A
USGS,01463500,2004-08-08,7370,A
USGS,01463500,2004-08-09,6250,A
USGS,01463500,2004-08-10,5240,A
USGS,01463500,2004-08-11,5010,A
USGS,01463500,2004-08-12,5540,A
USGS,01463500,2004-08-13,10800,A
USGS,01463500,2004-08-14,52900,A
USGS,01463500,2004-08-15,39600,A
USGS,01463500,2004-08-16,26500,A
USGS,01463500,2004-08-17,22300,A
USGS,01463500,2004-08-18,22100,A
USGS,01463500,2004-08-19,18900,A
USGS,01463500,2004-08-20,15800,A
USGS,01463500,2004-08-21,17600,A
USGS,01463500,2004-08-22,32300,A
USGS,01463500,2004-08-23,25600,A
USGS,01463500,2004-08-24,20400,A
USGS,01463500,2004-08-25,16600,A
USGS,01463500,2004-08-26,14200,A
USGS,01463500,2004-08-27,12500,A
USGS,01463500,2004-08-28,11200,A
USGS,01463500,2004-08-29,10900,A
USGS,01463500,2004-08-30,9800,A
USGS,01463500,2004-08-31,11100,A
USGS,01463500,2004-09-01,14100,A
USGS,01463500,2004-09-02,13900,A
USGS,01463500,2004-09-03,11800,A
USGS,01463500,2004-09-04,10000,A
USGS,01463500,2004-09-05,8610,A
USGS,01463500,2004-09-06,7560,A
USGS,01463500,2004-09-07,6550,A
USGS,01463500,2004-09-08,6380,A
USGS,01463500,2004-09-09,13500,A
USGS,01463500,2004-09-10,20500,A
USGS,01463500,2004-09-11,25400,A
USGS,01463500,2004-09-12,20900,A
USGS,01463500,2004-09-13,16600,A
USGS,01463500,2004-09-14,13900,A
USGS,01463500,2004-09-15,11700,A
USGS,01463500,2004-09-16,10700,A
USGS,01463500,2004-09-17,9950,A
USGS,01463500,2004-09-18,42700,A
USGS,01463500,2004-09-19,181000,A
USGS,01463500,2004-09-20,139000,A
USGS,01463500,2004-09-21,72300,A
USGS,01463500,2004-09-22,50800,A
USGS,01463500,2004-09-23,38900,A
USGS,01463500,2004-09-24,31100,A
USGS,01463500,2004-09-25,25800,A
USGS,01463500,2004-09-26,22000,A
USGS,01463500,2004-09-27,18300,A
USGS,01463500,2004-09-28,22100,A
USGS,01463500,2004-09-29,61600,A
USGS,01463500,2004-09-30,49400,A
USGS,01463500,2004-10-01,39700,A
USGS,01463500,2004-10-02,31800,A
USGS,01463500,2004-10-03,26000,A
USGS,01463500,2004-10-04,23300,A
USGS,01463500,2004-10-05,20200,A
USGS,01463500,2004-10-06,17500,A
USGS,01463500,2004-10-07,16000,A
USGS,01463500,2004-10-08,14600,A
USGS,01463500,2004-10-09,14100,A
USGS,01463500,2004-10-10,13100,A
USGS,01463500,2004-10-11,12000,A
USGS,01463500,2004-10-12,10700,A
USGS,01463500,2004-10-13,10100,A
USGS,01463500,2004-10-14,9640,A
USGS,01463500,2004-10-15,9640,A
USGS,01463500,2004-10-16,10900,A
USGS,01463500,2004-10-17,11500,A
USGS,01463500,2004-10-18,12000,A
USGS,01463500,2004-10-19,11800,A
USGS,01463500,2004-10-20,13400,A
USGS,01463500,2004-10-21,18200,A
USGS,01463500,2004-10-22,16500,A
USGS,01463500,2004-10-23,14500,A
USGS,01463500,2004-10-24,13300,A
USGS,01463500,2004-10-25,12300,A
USGS,01463500,2004-10-26,11600,A
USGS,01463500,2004-10-27,11000,A
USGS,01463500,2004-10-28,10700,A
USGS,01463500,2004-10-29,9720,A
USGS,01463500,2004-10-30,9580,A
USGS,01463500,2004-10-31,9870,A
USGS,01463500,2004-11-01,9020,A
USGS,01463500,2004-11-02,8550,A e
USGS,01463500,2004-11-03,8410,A
USGS,01463500,2004-11-04,8530,A
USGS,01463500,2004-11-05,9960,A
USGS,01463500,2004-11-06,10100,A
USGS,01463500,2004-11-07,10300,A
USGS,01463500,2004-11-08,8880,A
USGS,01463500,2004-11-09,8120,A
USGS,01463500,2004-11-10,8130,A
USGS,01463500,2004-11-11,7740,A
USGS,01463500,2004-11-12,7710,A
USGS,01463500,2004-11-13,10400,A
USGS,01463500,2004-11-14,9680,A
USGS,01463500,2004-11-15,8300,A
USGS,01463500,2004-11-16,7840,A
USGS,01463500,2004-11-17,7700,A
USGS,01463500,2004-11-18,7930,A
USGS,01463500,2004-11-19,7800,A
USGS,01463500,2004-11-20,7730,A
USGS,01463500,2004-11-21,7740,A
USGS,01463500,2004-11-22,7510,A
USGS,01463500,2004-11-23,7230,A
USGS,01463500,2004-11-24,7470,A
USGS,01463500,2004-11-25,8770,A
USGS,01463500,2004-11-26,10900,A
USGS,01463500,2004-11-27,12100,A
USGS,01463500,2004-11-28,27000,A
USGS,01463500,2004-11-29,55700,A
USGS,01463500,2004-11-30,55800,A
USGS,01463500,2004-12-01,47300,A
USGS,01463500,2004-12-02,48800,A
USGS,01463500,2004-12-03,48100,A
USGS,01463500,2004-12-04,38000,A
USGS,01463500,2004-12-05,31700,A
USGS,01463500,2004-12-06,28100,A
USGS,01463500,2004-12-07,25100,A
USGS,01463500,2004-12-08,25200,A
USGS,01463500,2004-12-09,25500,A
USGS,01463500,2004-12-10,30100,A
USGS,01463500,2004-12-11,34400,A
USGS,01463500,2004-12-12,41800,A
USGS,01463500,2004-12-13,38000,A
USGS,01463500,2004-12-14,33300,A
USGS,01463500,2004-12-15,29000,A
USGS,01463500,2004-12-16,24600,A
USGS,01463500,2004-12-17,22000,A
USGS,01463500,2004-12-18,20100,A
USGS,01463500,2004-12-19,17900,A
USGS,01463500,2004-12-20,16600,A
USGS,01463500,2004-12-21,15000,A
USGS,01463500,2004-12-22,13000,A
USGS,01463500,2004-12-23,13300,A
USGS,01463500,2004-12-24,25300,A
USGS,01463500,2004-12-25,33200,A
USGS,01463500,2004-12-26,29800,A
USGS,01463500,2004-12-27,25100,A
USGS,01463500,2004-12-28,21500,A
USGS,01463500,2004-12-29,19100,A
USGS,01463500,2004-12-30,17500,A
USGS,01463500,2004-12-31,16800,A
USGS,01463500,2005-01-01,16200,A
USGS,01463500,2005-01-02,15600,A
USGS,01463500,2005-01-03,15000,A
USGS,01463500,2005-01-04,15100,A
USGS,01463500,2005-01-05,19300,A
USGS,01463500,2005-01-06,25600,A
USGS,01463500,2005-01-07,26600,A
USGS,01463500,2005-01-08,26200,A
USGS,01463500,2005-01-09,29500,A
USGS,01463500,2005-01-10,26600,A
USGS,01463500,2005-01-11,23700,A
USGS,01463500,2005-01-12,23400,A
USGS,01463500,2005-01-13,22800,A
USGS,01463500,2005-01-14,35000,A
USGS,01463500,2005-01-15,88900,A
USGS,01463500,2005-01-16,78200,A
USGS,01463500,2005-01-17,55100,A
USGS,01463500,2005-01-18,43200,A
USGS,01463500,2005-01-19,34500,A
USGS,01463500,2005-01-20,30100,A
USGS,01463500,2005-01-21,28200,A
USGS,01463500,2005-01-22,23800,A
USGS,01463500,2005-01-23,17900,A
USGS,01463500,2005-01-24,17000,A e
USGS,01463500,2005-01-25,18000,A e
USGS,01463500,2005-01-26,17800,A
USGS,01463500,2005-01-27,17100,A
USGS,01463500,2005-01-28,15900,A
USGS,01463500,2005-01-29,14600,A
USGS,01463500,2005-01-30,14100,A
USGS,01463500,2005-01-31,14300,A
USGS,01463500,2005-02-01,13400,A
USGS,01463500,2005-02-02,12100,A
USGS,01463500,2005-02-03,11600,A
USGS,01463500,2005-02-04,11400,A
USGS,01463500,2005-02-05,11500,A
USGS,01463500,2005-02-06,11300,A
USGS,01463500,2005-02-07,10600,A
USGS,01463500,2005-02-08,10800,A
USGS,01463500,2005-02-09,11100,A
USGS,01463500,2005-02-10,12700,A
USGS,01463500,2005-02-11,14600,A
USGS,01463500,2005-02-12,15600,A
USGS,01463500,2005-02-13,13900,A
USGS,01463500,2005-02-14,12400,A
USGS,01463500,2005-02-15,20200,A
USGS,01463500,2005-02-16,20800,A
USGS,01463500,2005-02-17,23500,A
USGS,01463500,2005-02-18,23600,A
USGS,01463500,2005-02-19,20500,A
USGS,01463500,2005-02-20,17200,A
USGS,01463500,2005-02-21,16500,A
USGS,01463500,2005-02-22,16000,A
USGS,01463500,2005-02-23,15300,A
USGS,01463500,2005-02-24,14900,A
USGS,01463500,2005-02-25,14000,A
USGS,01463500,2005-02-26,12800,A
USGS,01463500,2005-02-27,12000,A
USGS,01463500,2005-02-28,11600,A
USGS,01463500,2005-03-01,11900,A
USGS,01463500,2005-03-02,11700,A
USGS,01463500,2005-03-03,11200,A
USGS,01463500,2005-03-04,10800,A
USGS,01463500,2005-03-05,10000,A
USGS,01463500,2005-03-06,9830,A
USGS,01463500,2005-03-07,9700,A
USGS,01463500,2005-03-08,12300,A
USGS,01463500,2005-03-09,14300,A
USGS,01463500,2005-03-10,13800,A
USGS,01463500,2005-03-11,12600,A
USGS,01463500,2005-03-12,12100,A
USGS,01463500,2005-03-13,11900,A
USGS,01463500,2005-03-14,11400,A
USGS,01463500,2005-03-15,10800,A
USGS,01463500,2005-03-16,10600,A
USGS,01463500,2005-03-17,10200,A
USGS,01463500,2005-03-18,10100,A
USGS,01463500,2005-03-19,10000,A
USGS,01463500,2005-03-20,9900,A
USGS,01463500,2005-03-21,9790,A
USGS,01463500,2005-03-22,10200,A
USGS,01463500,2005-03-23,11600,A
USGS,01463500,2005-03-24,16200,A
USGS,01463500,2005-03-25,16400,A
USGS,01463500,2005-03-26,15400,A
USGS,01463500,2005-03-27,14600,A
USGS,01463500,2005-03-28,18500,A
USGS,01463500,2005-03-29,53500,A e
USGS,01463500,2005-03-30,98800,A e
USGS,01463500,2005-03-31,80400,A e
USGS,01463500,2005-04-01,62500,A
USGS,01463500,2005-04-02,72100,A
USGS,01463500,2005-04-03,161000,A
USGS,01463500,2005-04-04,230000,A
USGS,01463500,2005-04-05,140000,A
USGS,01463500,2005-04-06,81900,A
USGS,01463500,2005-04-07,62500,A
USGS,01463500,2005-04-08,56900,A
USGS,01463500,2005-04-09,45400,A
USGS,01463500,2005-04-10,38400,A
USGS,01463500,2005-04-11,33700,A
USGS,01463500,2005-04-12,28700,A
USGS,01463500,2005-04-13,24500,A
USGS,01463500,2005-04-14,21500,A
USGS,01463500,2005-04-15,19400,A
USGS,01463500,2005-04-16,17500,A
USGS,01463500,2005-04-17,15900,A
USGS,01463500,2005-04-18,14100,A
USGS,01463500,2005-04-19,13100,A
USGS,01463500,2005-04-20,12700,A
USGS,01463500,2005-04-21,12000,A
USGS,01463500,2005-04-22,11600,A
USGS,01463500,2005-04-23,11500,A
USGS,01463500,2005-04-24,17200,A
USGS,01463500,2005-04-25,19300,A
USGS,01463500,2005-04-26,21200,A
USGS,01463500,2005-04-27,18900,A
USGS,01463500,2005-04-28,19000,A
USGS,01463500,2005-04-29,19600,A
USGS,01463500,2005-04-30,18600,A
USGS,01463500,2005-05-01,17700,A
USGS,01463500,2005-05-02,16700,A
USGS,01463500,2005-05-03,15900,A
USGS,01463500,2005-05-04,14900,A
USGS,01463500,2005-05-05,14000,A
USGS,01463500,2005-05-06,13100,A
USGS,01463500,2005-05-07,13000,A
USGS,01463500,2005-05-08,12100,A
USGS,01463500,2005-05-09,11300,A
USGS,01463500,2005-05-10,10700,A
USGS,01463500,2005-05-11,9970,A
USGS,01463500,2005-05-12,9330,A
USGS,01463500,2005-05-13,8830,A
USGS,01463500,2005-05-14,8320,A
USGS,01463500,2005-05-15,8310,A
USGS,01463500,2005-05-16,8590,A
USGS,01463500,2005-05-17,8380,A
USGS,01463500,2005-05-18,7940,A
USGS,01463500,2005-05-19,7400,A
USGS,01463500,2005-05-20,7280,A
USGS,01463500,2005-05-21,6930,A
USGS,01463500,2005-05-22,6520,A
USGS,01463500,2005-05-23,6160,A
USGS,01463500,2005-05-24,5980,A
USGS,01463500,2005-05-25,5960,A
USGS,01463500,2005-05-26,6010,A
USGS,01463500,2005-05-27,5890,A
USGS,01463500,2005-05-28,5690,A
USGS,01463500,2005-05-29,5830,A
USGS,01463500,2005-05-30,6190,A
USGS,01463500,2005-05-31,6000,A
USGS,01463500,2005-06-01,5690,A
USGS,01463500,2005-06-02,5380,A
USGS,01463500,2005-06-03,5180,A
USGS,01463500,2005-06-04,5510,A
USGS,01463500,2005-06-05,5430,A
USGS,01463500,2005-06-06,5180,A
USGS,01463500,2005-06-07,6220,A
USGS,01463500,2005-06-08,6270,A
USGS,01463500,2005-06-09,5910,A
USGS,01463500,2005-06-10,5950,A
USGS,01463500,2005-06-11,6070,A
USGS,01463500,2005-06-12,6150,A
USGS,01463500,2005-06-13,5960,A
USGS,01463500,2005-06-14,5580,A
USGS,01463500,2005-06-15,5470,A
USGS,01463500,2005-06-16,5700,A
USGS,01463500,2005-06-17,5300,A
USGS,01463500,2005-06-18,5030,A
USGS,01463500,2005-06-19,4970,A
USGS,01463500,2005-06-20,4620,A
USGS,01463500,2005-06-21,4310,A
USGS,01463500,2005-06-22,4220,A
USGS,01463500,2005-06-23,4490,A
USGS,01463500,2005-06-24,4440,A
USGS,01463500,2005-06-25,4070,A
USGS,01463500,2005-06-26,3990,A
USGS,01463500,2005-06-27,4360,A
USGS,01463500,2005-06-28,4150,A
USGS,01463500,2005-06-29,4140,A
USGS,01463500,2005-06-30,6880,A
USGS,01463500,2005-07-01,6170,A
USGS,01463500,2005-07-02,6050,A
